Flat K,MRS,BC_Code,RZD_Code,LZA,Lens_Code,Lens_Code_Lazer,BC,RZD
39,-6.5,101,525,31,101-525-31,10153E,10.1,0.525
39,-6.25,101,525,31,101-525-31,10153E,10.1,0.525
39,-6,100,525,31,100-525-31,10053E,10,0.525
39,-5.75,100,525,31,100-525-31,10053E,10,0.525
39,-5.5,99,525,31,99-525-31,9953E,9.9,0.525
39,-5.25,98,525,31,98-525-31,9853E,9.8,0.525
39,-5,98,525,31,98-525-31,9853E,9.8,0.525
39,-4.75,97,525,31,97-525-31,9753E,9.7,0.525
39,-4.5,97,525,31,97-525-31,9753E,9.7,0.525
39,-4.25,96,525,31,96-525-31,9653E,9.6,0.525
39,-4,96,525,31,96-525-31,9653E,9.6,0.525
39,-3.75,95,500,31,95-500-31,9550E,9.5,0.5
39,-3.5,95,500,31,95-500-31,9550E,9.5,0.5
39,-3.25,94,500,31,94-500-31,9450E,9.4,0.5
39,-3,94,500,31,94-500-31,9450E,9.4,0.5
39,-2.75,93,500,31,93-500-31,9350E,9.3,0.5
39,-2.5,93,500,31,93-500-31,9350E,9.3,0.5
39,-2.25,92,500,31,92-500-31,9250E,9.2,0.5
39,-2,92,500,31,92-500-31,9250E,9.2,0.5
39,-1.75,91,500,31,91-500-31,9150E,9.1,0.5
39,-1.5,91,500,31,91-500-31,9150E,9.1,0.5
39,-1.25,90,500,31,90-500-31,9050E,9,0.5
39,-1,90,500,31,90-500-31,9050E,9,0.5
39,-0.75,89,500,31,89-500-31,8950E,8.9,0.5
39,-0.5,89,475,31,89-475-31,8948E,8.9,0.475
39,-0.25,88,475,31,88-475-31,8848E,8.8,0.475
39.125,-6.5,101,525,31,101-525-31,10153E,10.1,0.525
39.125,-6.25,100,525,31,100-525-31,10053E,10,0.525
39.125,-6,100,525,31,100-525-31,10053E,10,0.525
39.125,-5.75,99,525,31,99-525-31,9953E,9.9,0.525
39.125,-5.5,99,525,31,99-525-31,9953E,9.9,0.525
39.125,-5.25,98,525,31,98-525-31,9853E,9.8,0.525
39.125,-5,98,525,31,98-525-31,9853E,9.8,0.525
39.125,-4.75,97,525,31,97-525-31,9753E,9.7,0.525
39.125,-4.5,97,525,31,97-525-31,9753E,9.7,0.525
39.125,-4.25,96,525,31,96-525-31,9653E,9.6,0.525
39.125,-4,96,525,31,96-525-31,9653E,9.6,0.525
39.125,-3.75,95,500,31,95-500-31,9550E,9.5,0.5
39.125,-3.5,95,500,31,95-500-31,9550E,9.5,0.5
39.125,-3.25,94,500,31,94-500-31,9450E,9.4,0.5
39.125,-3,94,500,31,94-500-31,9450E,9.4,0.5
39.125,-2.75,93,500,31,93-500-31,9350E,9.3,0.5
39.125,-2.5,93,500,31,93-500-31,9350E,9.3,0.5
39.125,-2.25,92,500,31,92-500-31,9250E,9.2,0.5
39.125,-2,92,500,31,92-500-31,9250E,9.2,0.5
39.125,-1.75,91,500,31,91-500-31,9150E,9.1,0.5
39.125,-1.5,91,500,31,91-500-31,9150E,9.1,0.5
39.125,-1.25,90,500,31,90-500-31,9050E,9,0.5
39.125,-1,90,500,31,90-500-31,9050E,9,0.5
39.125,-0.75,89,500,31,89-500-31,8950E,8.9,0.5
39.125,-0.5,89,475,31,89-475-31,8948E,8.9,0.475
39.125,-0.25,88,475,31,88-475-31,8848E,8.8,0.475
39.25,-6.5,101,525,31,101-525-31,10153E,10.1,0.525
39.25,-6.25,100,525,31,100-525-31,10053E,10,0.525
39.25,-6,100,525,31,100-525-31,10053E,10,0.525
39.25,-5.75,99,525,31,99-525-31,9953E,9.9,0.525
39.25,-5.5,98,525,31,98-525-31,9853E,9.8,0.525
39.25,-5.25,98,525,31,98-525-31,9853E,9.8,0.525
39.25,-5,97,525,31,97-525-31,9753E,9.7,0.525
39.25,-4.75,97,525,31,97-525-31,9753E,9.7,0.525
39.25,-4.5,96,525,31,96-525-31,9653E,9.6,0.525
39.25,-4.25,96,525,31,96-525-31,9653E,9.6,0.525
39.25,-4,95,525,31,95-525-31,9553E,9.5,0.525
39.25,-3.75,95,525,31,95-525-31,9553E,9.5,0.525
39.25,-3.5,94,500,31,94-500-31,9450E,9.4,0.5
39.25,-3.25,94,500,31,94-500-31,9450E,9.4,0.5
39.25,-3,93,500,31,93-500-31,9350E,9.3,0.5
39.25,-2.75,93,500,31,93-500-31,9350E,9.3,0.5
39.25,-2.5,92,500,31,92-500-31,9250E,9.2,0.5
39.25,-2.25,92,500,31,92-500-31,9250E,9.2,0.5
39.25,-2,91,500,31,91-500-31,9150E,9.1,0.5
39.25,-1.75,91,500,31,91-500-31,9150E,9.1,0.5
39.25,-1.5,90,500,31,90-500-31,9050E,9,0.5
39.25,-1.25,90,500,31,90-500-31,9050E,9,0.5
39.25,-1,89,500,31,89-500-31,8950E,8.9,0.5
39.25,-0.75,89,500,31,89-500-31,8950E,8.9,0.5
39.25,-0.5,88,500,31,88-500-31,8850E,8.8,0.5
39.25,-0.25,88,500,31,88-500-31,8850E,8.8,0.5
39.375,-6.5,100,525,31,100-525-31,10053E,10,0.525
39.375,-6.25,100,525,31,100-525-31,10053E,10,0.525
39.375,-6,99,525,31,99-525-31,9953E,9.9,0.525
39.375,-5.75,99,525,31,99-525-31,9953E,9.9,0.525
39.375,-5.5,98,525,31,98-525-31,9853E,9.8,0.525
39.375,-5.25,98,525,31,98-525-31,9853E,9.8,0.525
39.375,-5,97,525,31,97-525-31,9753E,9.7,0.525
39.375,-4.75,97,525,31,97-525-31,9753E,9.7,0.525
39.375,-4.5,96,525,31,96-525-31,9653E,9.6,0.525
39.375,-4.25,96,525,31,96-525-31,9653E,9.6,0.525
39.375,-4,95,525,31,95-525-31,9553E,9.5,0.525
39.375,-3.75,95,525,31,95-525-31,9553E,9.5,0.525
39.375,-3.5,94,500,31,94-500-31,9450E,9.4,0.5
39.375,-3.25,94,500,31,94-500-31,9450E,9.4,0.5
39.375,-3,93,500,31,93-500-31,9350E,9.3,0.5
39.375,-2.75,93,500,31,93-500-31,9350E,9.3,0.5
39.375,-2.5,92,500,31,92-500-31,9250E,9.2,0.5
39.375,-2.25,92,500,31,92-500-31,9250E,9.2,0.5
39.375,-2,91,500,31,91-500-31,9150E,9.1,0.5
39.375,-1.75,91,500,31,91-500-31,9150E,9.1,0.5
39.375,-1.5,90,500,31,90-500-31,9050E,9,0.5
39.375,-1.25,90,500,31,90-500-31,9050E,9,0.5
39.375,-1,89,500,31,89-500-31,8950E,8.9,0.5
39.375,-0.75,89,500,31,89-500-31,8950E,8.9,0.5
39.375,-0.5,88,500,31,88-500-31,8850E,8.8,0.5
39.375,-0.25,88,500,31,88-500-31,8850E,8.8,0.5
39.5,-6.5,100,525,31,100-525-31,10053E,10,0.525
39.5,-6.25,100,525,31,100-525-31,10053E,10,0.525
39.5,-6,99,525,31,99-525-31,9953E,9.9,0.525
39.5,-5.75,98,525,31,98-525-31,9853E,9.8,0.525
39.5,-5.5,98,525,31,98-525-31,9853E,9.8,0.525
39.5,-5.25,97,525,31,97-525-31,9753E,9.7,0.525
39.5,-5,97,525,31,97-525-31,9753E,9.7,0.525
39.5,-4.75,96,525,31,96-525-31,9653E,9.6,0.525
39.5,-4.5,96,525,31,96-525-31,9653E,9.6,0.525
39.5,-4.25,95,525,31,95-525-31,9553E,9.5,0.525
39.5,-4,95,525,31,95-525-31,9553E,9.5,0.525
39.5,-3.75,94,525,31,94-525-31,9453E,9.4,0.525
39.5,-3.5,94,525,31,94-525-31,9453E,9.4,0.525
39.5,-3.25,93,500,31,93-500-31,9350E,9.3,0.5
39.5,-3,93,500,31,93-500-31,9350E,9.3,0.5
39.5,-2.75,92,500,31,92-500-31,9250E,9.2,0.5
39.5,-2.5,92,500,31,92-500-31,9250E,9.2,0.5
39.5,-2.25,91,500,31,91-500-31,9150E,9.1,0.5
39.5,-2,91,500,31,91-500-31,9150E,9.1,0.5
39.5,-1.75,90,500,31,90-500-31,9050E,9,0.5
39.5,-1.5,90,500,31,90-500-31,9050E,9,0.5
39.5,-1.25,89,500,31,89-500-31,8950E,8.9,0.5
39.5,-1,89,500,31,89-500-31,8950E,8.9,0.5
39.5,-0.75,88,500,31,88-500-31,8850E,8.8,0.5
39.5,-0.5,88,500,31,88-500-31,8850E,8.8,0.5
39.5,-0.25,87,500,31,87-500-31,8750E,8.7,0.5
39.625,-6.5,100,525,31,100-525-31,10053E,10,0.525
39.625,-6.25,99,525,31,99-525-31,9953E,9.9,0.525
39.625,-6,99,525,31,99-525-31,9953E,9.9,0.525
39.625,-5.75,98,525,31,98-525-31,9853E,9.8,0.525
39.625,-5.5,98,525,31,98-525-31,9853E,9.8,0.525
39.625,-5.25,97,525,31,97-525-31,9753E,9.7,0.525
39.625,-5,97,525,31,97-525-31,9753E,9.7,0.525
39.625,-4.75,96,525,31,96-525-31,9653E,9.6,0.525
39.625,-4.5,96,525,31,96-525-31,9653E,9.6,0.525
39.625,-4.25,95,525,31,95-525-31,9553E,9.5,0.525
39.625,-4,95,525,31,95-525-31,9553E,9.5,0.525
39.625,-3.75,94,525,31,94-525-31,9453E,9.4,0.525
39.625,-3.5,94,525,31,94-525-31,9453E,9.4,0.525
39.625,-3.25,93,500,31,93-500-31,9350E,9.3,0.5
39.625,-3,93,500,31,93-500-31,9350E,9.3,0.5
39.625,-2.75,92,500,31,92-500-31,9250E,9.2,0.5
39.625,-2.5,92,500,31,92-500-31,9250E,9.2,0.5
39.625,-2.25,91,500,31,91-500-31,9150E,9.1,0.5
39.625,-2,91,500,31,91-500-31,9150E,9.1,0.5
39.625,-1.75,90,500,31,90-500-31,9050E,9,0.5
39.625,-1.5,90,500,31,90-500-31,9050E,9,0.5
39.625,-1.25,89,500,31,89-500-31,8950E,8.9,0.5
39.625,-1,89,500,31,89-500-31,8950E,8.9,0.5
39.625,-0.75,88,500,31,88-500-31,8850E,8.8,0.5
39.625,-0.5,88,500,31,88-500-31,8850E,8.8,0.5
39.625,-0.25,87,500,31,87-500-31,8750E,8.7,0.5
39.75,-6.5,100,525,31,100-525-31,10053E,10,0.525
39.75,-6.25,99,525,31,99-525-31,9953E,9.9,0.525
39.75,-6,98,525,31,98-525-31,9853E,9.8,0.525
39.75,-5.75,98,525,31,98-525-31,9853E,9.8,0.525
39.75,-5.5,97,525,31,97-525-31,9753E,9.7,0.525
39.75,-5.25,97,525,31,97-525-31,9753E,9.7,0.525
39.75,-5,96,525,31,96-525-31,9653E,9.6,0.525
39.75,-4.75,96,525,31,96-525-31,9653E,9.6,0.525
39.75,-4.5,95,525,31,95-525-31,9553E,9.5,0.525
39.75,-4.25,95,525,31,95-525-31,9553E,9.5,0.525
39.75,-4,94,525,31,94-525-31,9453E,9.4,0.525
39.75,-3.75,94,525,31,94-525-31,9453E,9.4,0.525
39.75,-3.5,93,525,31,93-525-31,9353E,9.3,0.525
39.75,-3.25,93,525,31,93-525-31,9353E,9.3,0.525
39.75,-3,92,500,31,92-500-31,9250E,9.2,0.5
39.75,-2.75,92,500,31,92-500-31,9250E,9.2,0.5
39.75,-2.5,91,500,31,91-500-31,9150E,9.1,0.5
39.75,-2.25,91,500,31,91-500-31,9150E,9.1,0.5
39.75,-2,90,500,31,90-500-31,9050E,9,0.5
39.75,-1.75,90,500,31,90-500-31,9050E,9,0.5
39.75,-1.5,89,500,31,89-500-31,8950E,8.9,0.5
39.75,-1.25,89,500,31,89-500-31,8950E,8.9,0.5
39.75,-1,88,500,31,88-500-31,8850E,8.8,0.5
39.75,-0.75,88,500,31,88-500-31,8850E,8.8,0.5
39.75,-0.5,87,500,31,87-500-31,8750E,8.7,0.5
39.75,-0.25,87,500,31,87-500-31,8750E,8.7,0.5
39.875,-6.5,99,550,31,99-550-31,9955E,9.9,0.55
39.875,-6.25,99,525,31,99-525-31,9953E,9.9,0.525
39.875,-6,98,525,31,98-525-31,9853E,9.8,0.525
39.875,-5.75,98,525,31,98-525-31,9853E,9.8,0.525
39.875,-5.5,97,525,31,97-525-31,9753E,9.7,0.525
39.875,-5.25,97,525,31,97-525-31,9753E,9.7,0.525
39.875,-5,96,525,31,96-525-31,9653E,9.6,0.525
39.875,-4.75,96,525,31,96-525-31,9653E,9.6,0.525
39.875,-4.5,95,525,31,95-525-31,9553E,9.5,0.525
39.875,-4.25,95,525,31,95-525-31,9553E,9.5,0.525
39.875,-4,94,525,31,94-525-31,9453E,9.4,0.525
39.875,-3.75,94,525,31,94-525-31,9453E,9.4,0.525
39.875,-3.5,93,525,31,93-525-31,9353E,9.3,0.525
39.875,-3.25,93,525,31,93-525-31,9353E,9.3,0.525
39.875,-3,92,500,31,92-500-31,9250E,9.2,0.5
39.875,-2.75,92,500,31,92-500-31,9250E,9.2,0.5
39.875,-2.5,91,500,31,91-500-31,9150E,9.1,0.5
39.875,-2.25,91,500,31,91-500-31,9150E,9.1,0.5
39.875,-2,90,500,31,90-500-31,9050E,9,0.5
39.875,-1.75,90,500,31,90-500-31,9050E,9,0.5
39.875,-1.5,89,500,31,89-500-31,8950E,8.9,0.5
39.875,-1.25,89,500,31,89-500-31,8950E,8.9,0.5
39.875,-1,88,500,31,88-500-31,8850E,8.8,0.5
39.875,-0.75,88,500,31,88-500-31,8850E,8.8,0.5
39.875,-0.5,87,500,31,87-500-31,8750E,8.7,0.5
39.875,-0.25,87,500,31,87-500-31,8750E,8.7,0.5
40,-6.5,99,550,32,99-550-32,9955G,9.9,0.55
40,-6.25,98,525,32,98-525-32,9853G,9.8,0.525
40,-6,98,525,32,98-525-32,9853G,9.8,0.525
40,-5.75,97,525,32,97-525-32,9753G,9.7,0.525
40,-5.5,97,525,32,97-525-32,9753G,9.7,0.525
40,-5.25,96,525,32,96-525-32,9653G,9.6,0.525
40,-5,96,525,32,96-525-32,9653G,9.6,0.525
40,-4.75,95,525,32,95-525-32,9553G,9.5,0.525
40,-4.5,95,525,32,95-525-32,9553G,9.5,0.525
40,-4.25,94,525,32,94-525-32,9453G,9.4,0.525
40,-4,94,525,32,94-525-32,9453G,9.4,0.525
40,-3.75,93,525,32,93-525-32,9353G,9.3,0.525
40,-3.5,93,525,32,93-525-32,9353G,9.3,0.525
40,-3.25,92,525,32,92-525-32,9253G,9.2,0.525
40,-3,92,525,32,92-525-32,9253G,9.2,0.525
40,-2.75,91,500,32,91-500-32,9150G,9.1,0.5
40,-2.5,91,500,32,91-500-32,9150G,9.1,0.5
40,-2.25,90,500,32,90-500-32,9050G,9,0.5
40,-2,90,500,32,90-500-32,9050G,9,0.5
40,-1.75,89,500,32,89-500-32,8950G,8.9,0.5
40,-1.5,89,500,32,89-500-32,8950G,8.9,0.5
40,-1.25,88,500,32,88-500-32,8850G,8.8,0.5
40,-1,88,500,32,88-500-32,8850G,8.8,0.5
40,-0.75,87,500,32,87-500-32,8750G,8.7,0.5
40,-0.5,87,500,32,87-500-32,8750G,8.7,0.5
40,-0.25,86,500,32,86-500-32,8650G,8.6,0.5
40.125,-6.5,99,550,32,99-550-32,9955G,9.9,0.55
40.125,-6.25,98,550,32,98-550-32,9855G,9.8,0.55
40.125,-6,98,525,32,98-525-32,9853G,9.8,0.525
40.125,-5.75,97,525,32,97-525-32,9753G,9.7,0.525
40.125,-5.5,97,525,32,97-525-32,9753G,9.7,0.525
40.125,-5.25,96,525,32,96-525-32,9653G,9.6,0.525
40.125,-5,96,525,32,96-525-32,9653G,9.6,0.525
40.125,-4.75,95,525,32,95-525-32,9553G,9.5,0.525
40.125,-4.5,95,525,32,95-525-32,9553G,9.5,0.525
40.125,-4.25,94,525,32,94-525-32,9453G,9.4,0.525
40.125,-4,94,525,32,94-525-32,9453G,9.4,0.525
40.125,-3.75,93,525,32,93-525-32,9353G,9.3,0.525
40.125,-3.5,93,525,32,93-525-32,9353G,9.3,0.525
40.125,-3.25,92,525,32,92-525-32,9253G,9.2,0.525
40.125,-3,92,525,32,92-525-32,9253G,9.2,0.525
40.125,-2.75,91,500,32,91-500-32,9150G,9.1,0.5
40.125,-2.5,91,500,32,91-500-32,9150G,9.1,0.5
40.125,-2.25,90,500,32,90-500-32,9050G,9,0.5
40.125,-2,90,500,32,90-500-32,9050G,9,0.5
40.125,-1.75,89,500,32,89-500-32,8950G,8.9,0.5
40.125,-1.5,89,500,32,89-500-32,8950G,8.9,0.5
40.125,-1.25,88,500,32,88-500-32,8850G,8.8,0.5
40.125,-1,88,500,32,88-500-32,8850G,8.8,0.5
40.125,-0.75,87,500,32,87-500-32,8750G,8.7,0.5
40.125,-0.5,87,500,32,87-500-32,8750G,8.7,0.5
40.125,-0.25,86,500,32,86-500-32,8650G,8.6,0.5
40.25,-6.5,98,550,32,98-550-32,9855G,9.8,0.55
40.25,-6.25,98,550,32,98-550-32,9855G,9.8,0.55
40.25,-6,97,525,32,97-525-32,9753G,9.7,0.525
40.25,-5.75,97,525,32,97-525-32,9753G,9.7,0.525
40.25,-5.5,96,525,32,96-525-32,9653G,9.6,0.525
40.25,-5.25,96,525,32,96-525-32,9653G,9.6,0.525
40.25,-5,95,525,32,95-525-32,9553G,9.5,0.525
40.25,-4.75,95,525,32,95-525-32,9553G,9.5,0.525
40.25,-4.5,94,525,32,94-525-32,9453G,9.4,0.525
40.25,-4.25,94,525,32,94-525-32,9453G,9.4,0.525
40.25,-4,93,525,32,93-525-32,9353G,9.3,0.525
40.25,-3.75,93,525,32,93-525-32,9353G,9.3,0.525
40.25,-3.5,92,525,32,92-525-32,9253G,9.2,0.525
40.25,-3.25,92,525,32,92-525-32,9253G,9.2,0.525
40.25,-3,91,525,32,91-525-32,9153G,9.1,0.525
40.25,-2.75,91,525,32,91-525-32,9153G,9.1,0.525
40.25,-2.5,90,500,32,90-500-32,9050G,9,0.5
40.25,-2.25,90,500,32,90-500-32,9050G,9,0.5
40.25,-2,89,500,32,89-500-32,8950G,8.9,0.5
40.25,-1.75,89,500,32,89-500-32,8950G,8.9,0.5
40.25,-1.5,88,500,32,88-500-32,8850G,8.8,0.5
40.25,-1.25,88,500,32,88-500-32,8850G,8.8,0.5
40.25,-1,87,500,32,87-500-32,8750G,8.7,0.5
40.25,-0.75,87,500,32,87-500-32,8750G,8.7,0.5
40.25,-0.5,86,500,32,86-500-32,8650G,8.6,0.5
40.25,-0.25,86,500,32,86-500-32,8650G,8.6,0.5
40.375,-6.5,98,550,32,98-550-32,9855G,9.8,0.55
40.375,-6.25,98,550,32,98-550-32,9855G,9.8,0.55
40.375,-6,97,550,32,97-550-32,9755G,9.7,0.55
40.375,-5.75,97,525,32,97-525-32,9753G,9.7,0.525
40.375,-5.5,96,525,32,96-525-32,9653G,9.6,0.525
40.375,-5.25,96,525,32,96-525-32,9653G,9.6,0.525
40.375,-5,95,525,32,95-525-32,9553G,9.5,0.525
40.375,-4.75,95,525,32,95-525-32,9553G,9.5,0.525
40.375,-4.5,94,525,32,94-525-32,9453G,9.4,0.525
40.375,-4.25,94,525,32,94-525-32,9453G,9.4,0.525
40.375,-4,93,525,32,93-525-32,9353G,9.3,0.525
40.375,-3.75,93,525,32,93-525-32,9353G,9.3,0.525
40.375,-3.5,92,525,32,92-525-32,9253G,9.2,0.525
40.375,-3.25,92,525,32,92-525-32,9253G,9.2,0.525
40.375,-3,91,525,32,91-525-32,9153G,9.1,0.525
40.375,-2.75,91,525,32,91-525-32,9153G,9.1,0.525
40.375,-2.5,90,500,32,90-500-32,9050G,9,0.5
40.375,-2.25,90,500,32,90-500-32,9050G,9,0.5
40.375,-2,89,500,32,89-500-32,8950G,8.9,0.5
40.375,-1.75,89,500,32,89-500-32,8950G,8.9,0.5
40.375,-1.5,88,500,32,88-500-32,8850G,8.8,0.5
40.375,-1.25,88,500,32,88-500-32,8850G,8.8,0.5
40.375,-1,87,500,32,87-500-32,8750G,8.7,0.5
40.375,-0.75,87,500,32,87-500-32,8750G,8.7,0.5
40.375,-0.5,86,500,32,86-500-32,8650G,8.6,0.5
40.375,-0.25,86,500,32,86-500-32,8650G,8.6,0.5
40.5,-6.5,98,550,32,98-550-32,9855G,9.8,0.55
40.5,-6.25,97,550,32,97-550-32,9755G,9.7,0.55
40.5,-6,97,550,32,97-550-32,9755G,9.7,0.55
40.5,-5.75,96,525,32,96-525-32,9653G,9.6,0.525
40.5,-5.5,96,525,32,96-525-32,9653G,9.6,0.525
40.5,-5.25,95,525,32,95-525-32,9553G,9.5,0.525
40.5,-5,95,525,32,95-525-32,9553G,9.5,0.525
40.5,-4.75,94,525,32,94-525-32,9453G,9.4,0.525
40.5,-4.5,94,525,32,94-525-32,9453G,9.4,0.525
40.5,-4.25,93,525,32,93-525-32,9353G,9.3,0.525
40.5,-4,93,525,32,93-525-32,9353G,9.3,0.525
40.5,-3.75,92,525,32,92-525-32,9253G,9.2,0.525
40.5,-3.5,92,525,32,92-525-32,9253G,9.2,0.525
40.5,-3.25,91,525,32,91-525-32,9153G,9.1,0.525
40.5,-3,91,525,32,91-525-32,9153G,9.1,0.525
40.5,-2.75,90,525,32,90-525-32,9053G,9,0.525
40.5,-2.5,90,525,32,90-525-32,9053G,9,0.525
40.5,-2.25,89,500,32,89-500-32,8950G,8.9,0.5
40.5,-2,89,500,32,89-500-32,8950G,8.9,0.5
40.5,-1.75,88,500,32,88-500-32,8850G,8.8,0.5
40.5,-1.5,88,500,32,88-500-32,8850G,8.8,0.5
40.5,-1.25,87,500,32,87-500-32,8750G,8.7,0.5
40.5,-1,87,500,32,87-500-32,8750G,8.7,0.5
40.5,-0.75,86,500,32,86-500-32,8650G,8.6,0.5
40.5,-0.5,86,500,32,86-500-32,8650G,8.6,0.5
40.5,-0.25,85,500,32,85-500-32,8550G,8.5,0.5
40.625,-6.5,98,550,32,98-550-32,9855G,9.8,0.55
40.625,-6.25,97,550,32,97-550-32,9755G,9.7,0.55
40.625,-6,97,550,32,97-550-32,9755G,9.7,0.55
40.625,-5.75,96,550,32,96-550-32,9655G,9.6,0.55
40.625,-5.5,96,525,32,96-525-32,9653G,9.6,0.525
40.625,-5.25,95,525,32,95-525-32,9553G,9.5,0.525
40.625,-5,95,525,32,95-525-32,9553G,9.5,0.525
40.625,-4.75,94,525,32,94-525-32,9453G,9.4,0.525
40.625,-4.5,94,525,32,94-525-32,9453G,9.4,0.525
40.625,-4.25,93,525,32,93-525-32,9353G,9.3,0.525
40.625,-4,93,525,32,93-525-32,9353G,9.3,0.525
40.625,-3.75,92,525,32,92-525-32,9253G,9.2,0.525
40.625,-3.5,92,525,32,92-525-32,9253G,9.2,0.525
40.625,-3.25,91,525,32,91-525-32,9153G,9.1,0.525
40.625,-3,91,525,32,91-525-32,9153G,9.1,0.525
40.625,-2.75,90,525,32,90-525-32,9053G,9,0.525
40.625,-2.5,90,525,32,90-525-32,9053G,9,0.525
40.625,-2.25,89,500,32,89-500-32,8950G,8.9,0.5
40.625,-2,89,500,32,89-500-32,8950G,8.9,0.5
40.625,-1.75,88,500,32,88-500-32,8850G,8.8,0.5
40.625,-1.5,88,500,32,88-500-32,8850G,8.8,0.5
40.625,-1.25,87,500,32,87-500-32,8750G,8.7,0.5
40.625,-1,87,500,32,87-500-32,8750G,8.7,0.5
40.625,-0.75,86,500,32,86-500-32,8650G,8.6,0.5
40.625,-0.5,86,500,32,86-500-32,8650G,8.6,0.5
40.625,-0.25,85,500,32,85-500-32,8550G,8.5,0.5
40.75,-6.5,97,550,32,97-550-32,9755G,9.7,0.55
40.75,-6.25,97,550,32,97-550-32,9755G,9.7,0.55
40.75,-6,96,550,32,96-550-32,9655G,9.6,0.55
40.75,-5.75,96,550,32,96-550-32,9655G,9.6,0.55
40.75,-5.5,95,525,32,95-525-32,9553G,9.5,0.525
40.75,-5.25,95,525,32,95-525-32,9553G,9.5,0.525
40.75,-5,94,525,32,94-525-32,9453G,9.4,0.525
40.75,-4.75,94,525,32,94-525-32,9453G,9.4,0.525
40.75,-4.5,93,525,32,93-525-32,9353G,9.3,0.525
40.75,-4.25,93,525,32,93-525-32,9353G,9.3,0.525
40.75,-4,92,525,32,92-525-32,9253G,9.2,0.525
40.75,-3.75,92,525,32,92-525-32,9253G,9.2,0.525
40.75,-3.5,91,525,32,91-525-32,9153G,9.1,0.525
40.75,-3.25,91,525,32,91-525-32,9153G,9.1,0.525
40.75,-3,90,525,32,90-525-32,9053G,9,0.525
40.75,-2.75,90,525,32,90-525-32,9053G,9,0.525
40.75,-2.5,89,525,32,89-525-32,8953G,8.9,0.525
40.75,-2.25,89,525,32,89-525-32,8953G,8.9,0.525
40.75,-2,88,500,32,88-500-32,8850G,8.8,0.5
40.75,-1.75,88,500,32,88-500-32,8850G,8.8,0.5
40.75,-1.5,87,500,32,87-500-32,8750G,8.7,0.5
40.75,-1.25,87,500,32,87-500-32,8750G,8.7,0.5
40.75,-1,86,500,32,86-500-32,8650G,8.6,0.5
40.75,-0.75,86,500,32,86-500-32,8650G,8.6,0.5
40.75,-0.5,85,500,32,85-500-32,8550G,8.5,0.5
40.75,-0.25,85,500,32,85-500-32,8550G,8.5,0.5
40.875,-6.5,97,550,32,97-550-32,9755G,9.7,0.55
40.875,-6.25,97,550,32,97-550-32,9755G,9.7,0.55
40.875,-6,96,550,32,96-550-32,9655G,9.6,0.55
40.875,-5.75,96,550,32,96-550-32,9655G,9.6,0.55
40.875,-5.5,95,550,32,95-550-32,9555G,9.5,0.55
40.875,-5.25,95,525,32,95-525-32,9553G,9.5,0.525
40.875,-5,94,525,32,94-525-32,9453G,9.4,0.525
40.875,-4.75,94,525,32,94-525-32,9453G,9.4,0.525
40.875,-4.5,93,525,32,93-525-32,9353G,9.3,0.525
40.875,-4.25,93,525,32,93-525-32,9353G,9.3,0.525
40.875,-4,92,525,32,92-525-32,9253G,9.2,0.525
40.875,-3.75,92,525,32,92-525-32,9253G,9.2,0.525
40.875,-3.5,91,525,32,91-525-32,9153G,9.1,0.525
40.875,-3.25,91,525,32,91-525-32,9153G,9.1,0.525
40.875,-3,90,525,32,90-525-32,9053G,9,0.525
40.875,-2.75,90,525,32,90-525-32,9053G,9,0.525
40.875,-2.5,89,525,32,89-525-32,8953G,8.9,0.525
40.875,-2.25,89,525,32,89-525-32,8953G,8.9,0.525
40.875,-2,88,500,32,88-500-32,8850G,8.8,0.5
40.875,-1.75,88,500,32,88-500-32,8850G,8.8,0.5
40.875,-1.5,87,500,32,87-500-32,8750G,8.7,0.5
40.875,-1.25,87,500,32,87-500-32,8750G,8.7,0.5
40.875,-1,86,500,32,86-500-32,8650G,8.6,0.5
40.875,-0.75,86,500,32,86-500-32,8650G,8.6,0.5
40.875,-0.5,85,500,32,85-500-32,8550G,8.5,0.5
40.875,-0.25,85,500,32,85-500-32,8550G,8.5,0.5
41,-6.5,97,550,32,97-550-32,9755G,9.7,0.55
41,-6.25,96,550,32,96-550-32,9655G,9.6,0.55
41,-6,96,550,32,96-550-32,9655G,9.6,0.55
41,-5.75,95,550,32,95-550-32,9555G,9.5,0.55
41,-5.5,95,550,32,95-550-32,9555G,9.5,0.55
41,-5.25,94,525,32,94-525-32,9453G,9.4,0.525
41,-5,94,525,32,94-525-32,9453G,9.4,0.525
41,-4.75,93,525,32,93-525-32,9353G,9.3,0.525
41,-4.5,93,525,32,93-525-32,9353G,9.3,0.525
41,-4.25,92,525,32,92-525-32,9253G,9.2,0.525
41,-4,92,525,32,92-525-32,9253G,9.2,0.525
41,-3.75,91,525,32,91-525-32,9153G,9.1,0.525
41,-3.5,91,525,32,91-525-32,9153G,9.1,0.525
41,-3.25,90,525,32,90-525-32,9053G,9,0.525
41,-3,90,525,32,90-525-32,9053G,9,0.525
41,-2.75,89,525,32,89-525-32,8953G,8.9,0.525
41,-2.5,89,525,32,89-525-32,8953G,8.9,0.525
41,-2.25,88,525,32,88-525-32,8853G,8.8,0.525
41,-2,88,525,32,88-525-32,8853G,8.8,0.525
